file_name,track_name,artist,lyrics
share_video_7336408957629615406_.mp3,Adorn,Miguel,"[Intro]
She's art dealer chic
Would you be my friend, my freak?
Uh, she's art dealer chic (Yeah)
Would you be my friend, my freak?
[Verse 1]
These lips (Would you be my f—)
Can't wait to taste your skin (My friend, my freak)
Baby, no, oh, no (Would you be my friend, my freak?)
And these eyes, yeah
I can't wait to see your grin (Art dealer chic)
Ooh, ooh, baby
[Chorus 1]
Just let my love
Just let my love adorn you (Art dealer chic)
Please, baby (Would you be my friend, my freak?)
Yeah, you gotta know, you gotta know
You know that I adore you (Art dealer chic)
Yeah, baby (Would you be my friend, my freak?)
[Verse 2]
Baby these fists (Art dealer chic)
Will always protect you (My friend, my freak)
Lady (Would you be my friend, my freak?)
And this mind
Will never neglect you (Art dealer chic)
Yeah baby  (Would you be my), ooh, ooh
And if they try to break us down (Ooh-ooh)
Don't let that affect us
No, baby"
share_video_7332958026850258219_.mp3,End of Beginning,Djo,"[Verse 1]
Just one more tear to cry, one teardrop from my eye
You better save it for
The middle of the night when things aren't black and white
Enter, Troubadour
""Remember twenty-four?""
[Chorus]
And when I'm back in Chicago, I feel it
Another version of me, I was in it
I wave goodbye to the end of beginning
[Verse 2]
This song has started now, and you're just finding out
Now isn't that a laugh?
A major sacrifice, but clueless at the time
Enter, Caroline
""Just trust me, you'll be fine""
[Chorus]
And when I'm back in Chicago, I feel it
Another version of me, I was in it
I wave goodbye to the end of beginning
(Goodbye, goodbye, goodbye, goodbye)
[Bridge]
You take the man out of the city, not the city out the man
You take the man out of the city, not the city out the man
You take the man out of the city, not the city out the man
You take the man out of the—"
share_video_7323767394290208030_.mp3,Every Man Gets His Wish,Lana Del Rey,"[Intro]
You can whistle for it
[Verse 1]
Baby, you'll never grow old in my eyes
With your golden grill, true love never dies
You wanna watch me while I watch TV
While you're t-t-t-t-touching me
We're forever young in paradise
As long as you got the Chevrolet, I will ride
[Pre-Chorus]
We're gonna party like it's 1949
We're in that Chevrolet from July to July
Gonna see it all before he says goodbye
Every man deserves to see the sunrise
[Chorus]
""Every man gets his wish""
""Every man gets his wish""
You told me this
Where is mine?
[Verse 2]
You said I'd never make it out outta here alive
At the rate I was going, I'd be lucky to die
I was born so bad, not naturally right
The brightest star on Hollywood and Vine"
share_video_7322210350806486315_.mp3,Queen Of Disaster,Lana Del Rey,"[Verse 1]
What you do to me is indescribable
Got me sparkling just like an emerald
Set my soul on fire and make me wild
Like the deep blue sea
No other boy ever made me feel beautiful
When I'm in your arms, feel like I have it all
Is it your tattoos or golden grill
That makes me feel this way?
[Chorus]
Got me spinnin' like a ballerina
Feelin' gangsta every time I see ya
You're the king and, baby, I'm the queen of
Disaster, disaster
Got me spinnin' like a ballerina
You're the bad boy that I always dreamed of
You're the king and, baby, I'm the queen of
Disaster, disaster
[Verse 2]
Got mascara thick, I get emotional
You know, I was more than just a party girl
Isn't hard to see what's going on
I'm so far gone (Mmm, so far gone)
When I saw your face, it was incredible
Painted on my soul, it was indelible ('Cause you're the one)
Let's celebrate our twisted fate
We're the broken ones"
share_video_7340180756209126664_.mp3,redrum (Mixed),21 Savage,"[Intro]
Cai, a noite sobre o nosso amor
Cai, e agora só restou do amor
Uma palavra: Adeus
Woah, woah, woah
[Chorus]
Want it all, I won't leave a breadcrumb
Bitch, what? I thought a nigga said somethin’
Thought a nigga said somethin'
G Block, all we know is redrum
Redrum, redrum, redrum, redrum
G Block, all we know is redrum
Redrum, redrum, redrum, redrum
Nigga, all we know is— (Redrum)
[Verse 1]
Ridin' in the back, it’s a May' (It's a May')
Thirty-two shots in the K (In the K)
Marathon, I really run the A (Run the A)
Say you touched me, how, Sway? (How, Sway?)
Graveyard, that's where the opps stay (Opps stay)
Hypnotize, they do what I say (What I say)
21, niggas don't play (Don't play)
My Glock Gen5 said hey (Said hey)
Take my choppеr everywherе, that's bae (That’s bae)
Get yo’ ass out the car, you givin' Tre (Givin’ Tre)
We been spinnin' through they hood all day (All day)
Niggas say they outside, okay, okay
I can't let a bitch play me, no way (No way)
You a duck if you believe what hoes say (What hoes say)
She got way more bodies than my old K (Old K)
My lil' brother beat his body, OJ (OJ)
Niggas talkin’ 'bout they lit, I'm La Flame (Pussy)
That lil' boy a mascot, he ain't gang (Pussy)
Watch a half a million dollars and it's plain (Pussy)
I don't go through TSA to get on planes (Pussy)
You get pussy without head, then you lame (Pussy)
She knew I was leavin' 'fore I even came (Pussy)
Two revolvers on my waist, John Wayne (Pussy)
Smack niggas, then I get on Live and sing (Yeah)"
share_video_7325689569163136258_.mp3,Just a Girl,No Doubt,"[Verse 1]
Take this pink ribbon off my eyes
I'm exposed, and it's no big surprise
Don't you think I know exactly where I stand?
This world is forcing me to hold your hand
[Chorus]
'Cause I'm just a girl, oh, little old me
Well, don't let me out of your sight
Oh, I'm just a girl, all pretty and petite
So don't let me have any rights
[Post-Chorus]
Oh, I've had it up to here
[Verse 2]
The moment that I step outside
So many reasons for me to run and hide
I can't do the little things I hold so dear
'Cause it's all those little things that I fear
[Chorus]
'Cause I'm just a girl, I'd rather not be
'Cause they won't let me drive late at night
Oh, I'm just a girl, guess I'm some kind of freak
'Cause they all sit and stare with their eyes
Oh, I'm just a girl, take a good look at me
Just your typical prototype"
share_video_7341544333989956906_.mp3,Funny Song,Funny Song Studio & Sounds Reel,"[Verse]
Doo, badoo-badoo-badoo
Badoo-badoo-badoo-badoo
Doo, badoo-doo-doo
A-boo, badoo-badoo, boo-boo, badoo
Doo, adoo, badoo-badoo
Adoo, badoo-badoo, doo-doo
Adoo, badoo-badoo
Adoo, badoo-badoo-badoo-badoo
[Chorus]
Adoo, badoo-badoo
Adoo, badoo-badoo-badoo
Adoo, badoo-badoo
Doo, badoo-badoo
Adoo-doo-doo-doo
Adoo-badoo-badoo
Adoo-badoo-badoo, doo-doo-doo-doo
Adoo-badoo-badoo, doo-doo, badoo, yeah
[Verse]
Doo, badoo-badoo-badoo
Badoo-badoo-badoo-badoo
Doo, badoo-doo-doo
A-boo, badoo-badoo, boo-boo, badoo
Doo, adoo, badoo-badoo
Adoo, badoo-badoo, doo-doo
Adoo, badoo-badoo
Adoo, badoo-badoo-badoo-badoo"
share_video_7328932932943383814_.mp3,CLEARED - Remix,Lilithzplug,"[Intro]
(
I'll do it, you lazy bitch
)
[Chorus]
Fuck it, let's go
Take it real slow
Take it real slow
Take it real slow
Fuck it, let's go
Take it real slow
Take it real slow
Take it real slow
[Verse]
Watch how I walk
Watch how I talk
Watch how I vogue down on the floor
On the floor
Only one can be crowned
Fuck how you feel
As long as I clear the room, the room
Ain't nobody clearin' nothin'
Ain't nobody stealin' nothin'
Away from me
Away from me
You can strut across the floor
Let your hair hang down some more
Just for me
Just for me"
share_video_7330111017822801157_.mp3,NO IDEA #jerseyclub (Ziahfyah & Indo2x Remix),Don Toliver,"[Verse 1]
I know, I know, I know that you're drunk (Yeah)
Tell me what you want after this club (Oh-oh)
You know I get nasty (Know I get nasty)
Uber ride to my house, called a taxi (Uber ride to my house, yeah)
[Refrain]
I'm picky with my women, I'm decidin' (Oh)
Call me to your crib and I'ma slide in (Yeah)
I'm picky with my women, I'm decidin' (Oh)
Call me to your crib and I'ma slide in (Call me to your crib and I'ma)
[Chorus]
First things first, let me get that introduction (Let me get that introduction)
We on a long road to self-destruction (Self-destruction)
You were so in love, you weren't gon' tell me nothin' (You were so in love)
Let me get this clear (Uh-huh), 'cause I had no idea (Yeah, yeah, yeah)
[Post-Chorus]
Feelin' like I did too much (Much)
I'm feelin' like I did too much (Much)
Well, let's get naughtier (Naughtier)
Yeah, I need all of ya (All of ya)
I'm feelin' like I did too much (Much)
I'm feeling like I did too much (Much)
Yeah, let's party, ya (Party, ya)
Yeah, I need all of ya (All of ya)"
share_video_7335952420238937387_.mp3,Duvet,bôa,"[Verse 1]
And you don't seem to understand
A shame you seemed an honest man
And all the fears you hold so dear
Will turn to whisper in your ear
And you know what they say might hurt you
And you know that it means so much
And you don't even feel a thing
[Chorus]
I am falling
I am fading
I have lost it all
[Verse 2]
And you don't seem the lying kind
A shame that I can read your mind
And all the things that I read there
Candlelit smile that we both share
And you know I don't mean to hurt you
But you know that it means so much
And you don't even feel a thing
[Chorus]
I am falling
I am fading
I am drowning
Help me to breathe
I am hurting
I have lost it all
I am losing
Help me to breathe"
share_video_7343652672232328481_.mp3,Tadow,Masego & FKJ,"[Intro]
Yeeah, ooh, yeh
Ayy, ayy, ayy, oh, ahh
Ayy, ayy, ahh, ahh
Tadow
Ayy, ayy, ay, oh, ahh
Ayy, ayy, ahh, ahh
Tadow
[Verse 1]
I saw her and she hit me like (Tadow)
Saw that thing so beautiful (Tadow)
She just hit my heart, oh (Tadow)
Full force and she got me like (Tadow)
[Pre-Chorus]
I be like (Tadow) Baby (Tadow)
Why you so fine? (Tadow, tadow)
Gotta make you mine (Tadow, tadow)
So hard to find (Tadow, tadow)
[Verse 2]
Baby like oh, how'd you do the thing?
The way that you do it and she ain't even show, nothing
She be walking round so confident, so heaven-sent"
share_video_7339675343168523525_.mp3,Car's Outside,James Arthur,"[Verse 1]
I'm packin' my bags that I didn't unpack the last time
I'm sayin', ""see you again"" so many times it's becomin' my tag line
But you know the truth, I'd rather hold you
Than try to catch this flight
So many things I'd rather say
But for now, it's ""goodbye""
[Pre-Chorus]
You say I'm always leavin'
You, when you're sleepin' alone
But the car's outside
But I don't wanna go tonight
[Chorus]
I'm not gettin' in the
Addison Lee
Unless you pack your bags
You're comin' with me
I'm tired of lovin' from afar
And never being where you are
Close the windows, lock the doors
Don't wanna leave you anymore
[Verse 2]
I'm starin' at the same four walls in a different hotel
It's an unfamiliar feelin', but I know it so well
Oh, but you know the truth, I'd rather hold you
Than this mobile in my hand
But I guess it'll do
'Cause for you, I would run up my phone bill"
share_video_7335188471939697963_.mp3,Murder On the Dancefloor,Sophie Ellis-Bextor,"[Intro]
(Murder, murder, murder…)
It's murder on the dancefloor
But you better not kill the groove
DJ, gonna burn this goddamn house right down
[Verse 1]
Oh, I know, I know, I know, I know, I know, I know, I know
About your kind
And so, and so, and so, and so, and so, and so, and so
I'll have to play
[Pre-Chorus]
If you think you're getting away, I will prove you wrong
I'll take you all the way, boy, just come along
Hear me when I say, hey
[Chorus]
It's murder on the dancefloor
But you better not kill the groove, hey-hey, hey-hey
It's murder on the dancefloor
But you better not steal the moves
DJ, gonna burn this goddamn house right down
[Verse 2]
Oh, I know, I know, I know, I know, I know, I know, I know
I know there may be others
And so, and so, and so, and so, and so, and so, and so
You'll just have to pray"
share_video_7322971583344037153_.mp3,Paro (Speed Up),Nej,"[Paroles de ""Paro (Speed Up)""]
[Couplet 1]
Holà, holà, hello, tu m'harcèles au tél', allô ?
Tu m'donnais plus trop d'nouvelles quand j'avais la tête sous l'eau
Avec ou sans ami, j'aurais bâti ma vie loin du mal et des mots
J'ai franchi les paliers, ouh, ouh, ma bonté m'a fait défaut
[Pré-refrain]
Est-ce que j'dois m'méfier de toi plus que les autres ?
Ton cœur me veut mais tu n'me dis pas les choses
Tu n'me dis pas les choses, oh, oh, oh
[Refrain]
Allô ? Allô ? Allô ? 9elbi, 9elbi, j'deviens paro, paro, paro (Paro)
Allô ? Allô ? Allô ? 9elbi, 9elbi, j'deviens paro, paro, paro (Paro)
Allô ? Allô ? Allô ? 9elbi, 9elbi, j'deviens paro, paro, paro (Paro)
Allô ? Allô ? Allô ? 9elbi, 9elbi, j'deviеns paro, paro, paro (Paro)
[Couplet 2]
J'te demande pas, j'ai passé l'âgе, j'pourrais juste être ta belle
J’veux pas de ton empathie, chéri, j'veux pas du minimum
Fais de moi ton alliée (Ton alliée), même si la vie t'a bousillé
Laisse-moi le temps, j'vais réparer (Réparer)
À deux, ça le fait mieux, toi et moi, c'est le feu mais te suivre, c'est dangereux (Eh)
J'pourrais pas trouver mieux, on m'dit qu't'es pas sérieux, me prends pas pour un jeu (Jeu)"
share_video_7313253717824785707_.mp3,Drown Me!,Junie & TheHutFriends,"[Intro]
Drown me (Eeh, eeh)
(Yeah, yeah) Drown me
[Verse 1]
Drinking the sunlight, you'll go crazy
(Come right back now, be my baby)
You've got a way with words so stupid
(Run right through me, be my cupid)
[Refrain]
(Ooh-ooh-ooh) Would you like to see my world?
(Ooh-ooh-ooh) Would you like to see my world?
[Verse 2]
You've got it locked down, all so easy
Stormy for me, then all breezy
But when we groove in all slow motion
I think, ""Drown me in your potion""
[Refrain]
(Ooh-ooh-ooh) Would you like to see my world?
(Ooh-ooh-ooh) Would you like to— (Drown me)
[Chorus]
I see why I've never felt this way before
And I see why I've never felt this way before
And I see why I've never felt this way beforе
And I see why I'm drowning, drowning, go and drown me"
